timestamp,ram_used_mb,ram_available_mb,browser_ram_mb,cpu_percent
2026-03-11T15:04:40,7436.4,8947.6,1008.0,12.9
2026-03-11T15:04:50,7174.1,9209.9,1001.3,92.3
2026-03-11T15:05:00,6473.9,9910.1,900.5,72.8
2026-03-11T15:05:10,8055.4,8328.6,1138.4,24.9
2026-03-11T15:05:20,6163.2,10220.8,840.6,18.8
2026-03-11T15:05:30,6736.6,9647.4,882.0,28.0
2026-03-11T15:05:40,6125.0,10259.0,881.4,49.6
2026-03-11T15:05:50,6911.8,9472.2,935.4,63.5
2026-03-11T15:06:00,6422.4,9961.6,1000.8,67.2
2026-03-11T15:06:10,8379.7,8004.3,1079.8,27.5
2026-03-11T15:06:20,7586.8,8797.2,1110.7,18.8
2026-03-11T15:06:30,7670.0,8714.0,948.6,81.2
2026-03-11T15:06:40,8398.2,7985.8,1138.4,35.7
2026-03-11T15:06:50,8162.2,8221.8,1082.4,14.5
2026-03-11T15:07:00,8230.3,8153.7,1122.1,20.5
2026-03-11T15:07:10,6903.6,9480.4,903.9,53.3
2026-03-11T15:07:20,6551.4,9832.6,899.3,22.1
2026-03-11T15:07:30,8260.6,8123.4,1102.1,18.0
2026-03-11T15:07:40,6447.0,9937.0,794.1,22.5
2026-03-11T15:07:50,7874.4,8509.6,970.3,32.8
2026-03-11T15:08:00,8021.0,8363.0,1155.0,74.9
2026-03-11T15:08:10,7019.9,9364.1,1005.5,18.5
2026-03-11T15:08:20,8289.4,8094.6,1237.4,59.4
2026-03-11T15:08:30,7555.1,8828.9,946.6,80.4
2026-03-11T15:08:40,6325.7,10058.3,1101.5,31.6
2026-03-11T15:08:50,7076.4,9307.6,851.6,6.5
2026-03-11T15:09:00,8106.8,8277.2,1093.9,12.8
2026-03-11T15:09:10,7849.0,8535.0,997.0,74.7
2026-03-11T15:09:20,6827.9,9556.1,892.2,41.6
2026-03-11T15:09:30,7245.5,9138.5,1045.8,72.6
2026-03-11T15:09:40,7775.6,8608.4,914.5,45.0
2026-03-11T15:09:50,6410.5,9973.5,831.7,45.1
2026-03-11T15:10:00,6319.7,10064.3,853.7,20.7
2026-03-11T15:10:10,7566.1,8817.9,937.6,24.8
2026-03-11T15:10:20,7429.6,8954.4,977.6,47.9
2026-03-11T15:10:30,6488.1,9895.9,732.5,78.3
2026-03-11T15:10:40,7107.6,9276.4,960.8,86.5
2026-03-11T15:10:50,6754.6,9629.4,815.0,6.9
2026-03-11T15:11:00,6023.9,10360.1,786.8,28.5
2026-03-11T15:11:10,7196.1,9187.9,956.3,12.9
2026-03-11T15:11:20,6302.8,10081.2,877.3,18.5
2026-03-11T15:11:30,8053.5,8330.5,1010.1,81.6
2026-03-11T15:11:40,8241.3,8142.7,1168.0,11.4
2026-03-11T15:11:50,7246.9,9137.1,1099.3,28.7
2026-03-11T15:12:00,7826.3,8557.7,928.4,85.5
2026-03-11T15:12:10,6890.9,9493.1,952.7,42.4
2026-03-11T15:12:20,7386.2,8997.8,1062.8,60.8
2026-03-11T15:12:30,7252.5,9131.5,1010.3,52.7
2026-03-11T15:12:40,7545.8,8838.2,1149.4,82.5
2026-03-11T15:12:50,6929.9,9454.1,803.3,81.2
2026-03-11T15:13:00,7479.8,8904.2,889.3,57.8
2026-03-11T15:13:10,7253.7,9130.3,894.1,22.5
2026-03-11T15:13:20,7363.2,9020.8,951.6,54.2
2026-03-11T15:13:30,8031.1,8352.9,1164.8,36.0
2026-03-11T15:13:40,8289.6,8094.4,1258.8,99.9
2026-03-11T15:13:50,7220.4,9163.6,1039.3,36.8
2026-03-11T15:14:00,6100.5,10283.5,742.3,50.6
2026-03-11T15:14:10,6248.9,10135.1,755.8,29.5
2026-03-11T15:14:20,7093.0,9291.0,973.1,53.8
2026-03-11T15:14:30,8413.1,7970.9,1101.1,88.1
2026-03-11T15:14:40,7767.6,8616.4,1095.4,61.7
2026-03-11T15:14:50,8436.9,7947.1,1166.0,46.2
2026-03-11T15:15:00,7206.8,9177.2,1026.0,54.6
2026-03-11T15:15:10,7486.7,8897.3,1006.1,93.7
2026-03-11T15:15:20,6362.8,10021.2,868.8,70.0
2026-03-11T15:15:30,8022.6,8361.4,1141.5,100.6
2026-03-11T15:15:40,8523.0,7861.0,1040.6,70.3
2026-03-11T15:15:50,6969.5,9414.5,1015.7,63.9
2026-03-11T15:16:00,7069.9,9314.1,1118.8,87.4
2026-03-11T15:16:10,8173.5,8210.5,973.4,81.2
2026-03-11T15:16:20,7744.8,8639.2,1063.9,55.5
2026-03-11T15:16:30,7797.1,8586.9,1063.8,10.7
2026-03-11T15:16:40,6504.7,9879.3,749.7,57.7
2026-03-11T15:16:50,6565.3,9818.7,872.1,20.1
2026-03-11T15:17:00,7907.7,8476.3,1173.8,27.7
2026-03-11T15:17:10,8022.8,8361.2,1104.1,30.9
2026-03-11T15:17:20,7740.7,8643.3,967.9,103.3
2026-03-11T15:17:30,7417.9,8966.1,1095.6,86.5
2026-03-11T15:17:40,8297.6,8086.4,1059.0,78.4
2026-03-11T15:17:50,6889.6,9494.4,995.8,49.4
2026-03-11T15:18:00,7136.4,9247.6,1084.5,58.9
2026-03-11T15:18:10,7761.4,8622.6,1003.5,57.2
2026-03-11T15:18:20,7150.9,9233.1,1135.6,20.2
2026-03-11T15:18:30,6466.7,9917.3,925.6,68.3
2026-03-11T15:18:40,6315.9,10068.1,754.3,28.2
2026-03-11T15:18:50,7307.9,9076.1,1042.2,32.3
2026-03-11T15:19:00,6459.7,9924.3,866.3,83.2
2026-03-11T15:19:10,7680.5,8703.5,1046.8,82.4
2026-03-11T15:19:20,8015.7,8368.3,1124.3,71.6
2026-03-11T15:19:30,8012.4,8371.6,1048.0,32.0
2026-03-11T15:19:40,6927.1,9456.9,873.2,8.2
2026-03-11T15:19:50,7515.2,8868.8,957.2,11.1
2026-03-11T15:20:00,7375.9,9008.1,1040.5,86.9
2026-03-11T15:20:10,7053.0,9331.0,904.0,46.5
2026-03-11T15:20:20,7172.0,9212.0,1060.5,62.9
2026-03-11T15:20:30,6318.1,10065.9,805.2,74.0
2026-03-11T15:20:40,7531.9,8852.1,906.4,32.2
2026-03-11T15:20:50,7254.4,9129.6,1044.1,81.0
2026-03-11T15:21:00,6079.1,10304.9,773.0,35.2
2026-03-11T15:21:10,8146.2,8237.8,1093.5,12.5
2026-03-11T15:21:20,6739.3,9644.7,912.8,64.7
2026-03-11T15:21:30,6582.2,9801.8,903.8,7.4
2026-03-11T15:21:40,6554.8,9829.2,774.4,50.6
2026-03-11T15:21:50,6767.4,9616.6,951.9,49.4
2026-03-11T15:22:00,7114.8,9269.2,863.6,47.1
2026-03-11T15:22:10,8198.1,8185.9,1105.1,36.7
2026-03-11T15:22:20,5910.2,10473.8,873.2,64.7
2026-03-11T15:22:30,6390.7,9993.3,851.9,24.2
2026-03-11T15:22:40,6327.0,10057.0,883.5,57.3
2026-03-11T15:22:50,7576.6,8807.4,1046.3,87.3
2026-03-11T15:23:00,8346.8,8037.2,1100.8,35.0
2026-03-11T15:23:10,7577.4,8806.6,1155.3,72.0
2026-03-11T15:23:20,7639.6,8744.4,1032.7,36.7
2026-03-11T15:23:30,7966.0,8418.0,1048.4,38.8
2026-03-11T15:23:40,7986.8,8397.2,1034.7,95.0
2026-03-11T15:23:50,7572.7,8811.3,813.6,58.8
2026-03-11T15:24:00,7650.6,8733.4,1053.5,59.1
2026-03-11T15:24:10,6463.3,9920.7,759.4,81.7
2026-03-11T15:24:20,8092.5,8291.5,1057.1,14.4
2026-03-11T15:24:30,6937.4,9446.6,860.7,79.7
2026-03-11T15:24:40,6314.8,10069.2,796.9,64.7
2026-03-11T15:24:50,8065.6,8318.4,1218.7,12.3
2026-03-11T15:25:00,7932.9,8451.1,1053.0,85.9
2026-03-11T15:25:10,7299.2,9084.8,1013.4,25.3
2026-03-11T15:25:20,8069.5,8314.5,996.3,53.8
2026-03-11T15:25:30,7544.4,8839.6,999.7,78.5
2026-03-11T15:25:40,7170.7,9213.3,882.5,11.1
2026-03-11T15:25:50,7051.6,9332.4,940.6,53.2
2026-03-11T15:26:00,6424.5,9959.5,840.2,61.4
2026-03-11T15:26:10,6211.3,10172.7,893.6,40.6
2026-03-11T15:26:20,6084.4,10299.6,898.6,47.8
2026-03-11T15:26:30,7836.8,8547.2,1094.9,50.9
2026-03-11T15:26:40,7842.9,8541.1,972.1,40.6
2026-03-11T15:26:50,7652.9,8731.1,1069.4,73.8
2026-03-11T15:27:00,6197.0,10187.0,807.8,72.8
2026-03-11T15:27:10,8058.9,8325.1,1113.9,61.4
2026-03-11T15:27:20,6361.8,10022.2,773.5,60.2
2026-03-11T15:27:30,6712.9,9671.1,836.8,51.2
2026-03-11T15:27:40,8002.2,8381.8,877.9,47.9
2026-03-11T15:27:50,7191.0,9193.0,976.9,89.3
2026-03-11T15:28:00,8405.2,7978.8,1107.5,85.6
2026-03-11T15:28:10,7287.8,9096.2,893.2,92.8
2026-03-11T15:28:20,8145.2,8238.8,995.6,56.1
2026-03-11T15:28:30,7481.7,8902.3,1057.7,23.5
2026-03-11T15:28:40,7453.8,8930.2,968.1,30.4
2026-03-11T15:28:50,7766.8,8617.2,881.6,31.9
2026-03-11T15:29:00,6372.5,10011.5,898.1,30.6
2026-03-11T15:29:10,7128.9,9255.1,890.9,58.7
2026-03-11T15:29:20,7721.1,8662.9,981.8,78.9
2026-03-11T15:29:30,6186.1,10197.9,735.8,72.5
2026-03-11T15:29:40,7778.2,8605.8,927.3,97.3
2026-03-11T15:29:50,6306.8,10077.2,808.8,47.3
2026-03-11T15:30:00,6066.9,10317.1,818.7,23.9
2026-03-11T15:30:10,6952.8,9431.2,910.8,50.4
2026-03-11T15:30:20,8009.0,8375.0,974.0,59.8
2026-03-11T15:30:30,7672.2,8711.8,932.0,11.7
2026-03-11T15:30:40,6264.2,10119.8,841.8,56.5
2026-03-11T15:30:50,6617.9,9766.1,827.8,31.8
2026-03-11T15:31:00,8134.8,8249.2,928.6,20.3
2026-03-11T15:31:10,7153.6,9230.4,1090.4,85.2
2026-03-11T15:31:20,6116.2,10267.8,755.5,78.8
2026-03-11T15:31:30,6121.3,10262.7,796.1,58.4
2026-03-11T15:31:40,7712.3,8671.7,1150.4,58.4
2026-03-11T15:31:50,8328.6,8055.4,1131.0,16.0
2026-03-11T15:32:00,8029.1,8354.9,1202.8,7.7
2026-03-11T15:32:10,5883.1,10500.9,780.2,61.2
2026-03-11T15:32:20,7691.7,8692.3,952.9,34.5
2026-03-11T15:32:30,7849.7,8534.3,1134.6,50.5
2026-03-11T15:32:40,6295.5,10088.5,848.1,81.2
2026-03-11T15:32:50,8041.9,8342.1,1025.7,14.3
2026-03-11T15:33:00,7726.7,8657.3,1012.5,58.9
2026-03-11T15:33:10,6394.7,9989.3,874.5,20.6
2026-03-11T15:33:20,7266.3,9117.7,802.5,81.6
2026-03-11T15:33:30,7577.0,8807.0,973.8,28.1
2026-03-11T15:33:40,8256.8,8127.2,1116.7,7.9
2026-03-11T15:33:50,6484.6,9899.4,748.3,20.8
2026-03-11T15:34:00,6984.4,9399.6,812.4,57.4
2026-03-11T15:34:10,6580.8,9803.2,840.9,61.9
2026-03-11T15:34:20,6908.9,9475.1,938.8,29.1
2026-03-11T15:34:30,7368.2,9015.8,1018.4,47.3
2026-03-11T15:34:40,8129.8,8254.2,1151.8,84.4
2026-03-11T15:34:50,8061.9,8322.1,1022.1,103.3
2026-03-11T15:35:00,6304.6,10079.4,824.5,64.3
2026-03-11T15:35:10,7889.5,8494.5,1062.2,81.8
2026-03-11T15:35:20,7510.7,8873.3,1217.4,61.5
2026-03-11T15:35:30,6811.5,9572.5,1023.0,64.7
2026-03-11T15:35:40,7121.3,9262.7,887.8,38.7
2026-03-11T15:35:50,7747.3,8636.7,977.3,75.0
2026-03-11T15:36:00,6964.1,9419.9,888.7,38.4
2026-03-11T15:36:10,6631.6,9752.4,899.2,73.6
2026-03-11T15:36:20,7291.9,9092.1,960.3,48.0
2026-03-11T15:36:30,8341.0,8043.0,958.2,28.6
2026-03-11T15:36:40,5805.9,10578.1,869.0,13.8
2026-03-11T15:36:50,8034.3,8349.7,925.8,88.8
2026-03-11T15:37:00,6272.3,10111.7,970.8,47.4
2026-03-11T15:37:10,7874.1,8509.9,1098.2,23.1
2026-03-11T15:37:20,7522.5,8861.5,1032.8,21.8
2026-03-11T15:37:30,7295.1,9088.9,907.3,42.1
2026-03-11T15:37:40,5917.5,10466.5,696.3,54.6
2026-03-11T15:37:50,8305.2,8078.8,1107.0,60.1
2026-03-11T15:38:00,7468.3,8915.7,935.9,19.8
2026-03-11T15:38:10,7409.5,8974.5,870.7,27.7
2026-03-11T15:38:20,7834.9,8549.1,1002.9,15.7
2026-03-11T15:38:30,7536.4,8847.6,991.7,70.6
2026-03-11T15:38:40,7694.8,8689.2,1130.4,80.1
2026-03-11T15:38:50,6613.3,9770.7,922.2,77.1
2026-03-11T15:39:00,6766.0,9618.0,708.1,30.2
2026-03-11T15:39:10,8099.3,8284.7,1119.0,50.1
2026-03-11T15:39:20,7566.0,8818.0,933.5,77.8
2026-03-11T15:39:30,7991.1,8392.9,1072.0,28.8
2026-03-11T15:39:40,7330.0,9054.0,962.8,83.8
2026-03-11T15:39:50,6675.6,9708.4,915.2,81.0
2026-03-11T15:40:00,7091.9,9292.1,879.1,38.8
2026-03-11T15:40:10,7464.3,8919.7,1015.3,57.3
2026-03-11T15:40:20,6772.9,9611.1,899.3,16.8
2026-03-11T15:40:30,7219.5,9164.5,923.9,10.9
2026-03-11T15:40:40,8005.0,8379.0,1080.6,21.0
2026-03-11T15:40:50,6443.6,9940.4,875.3,6.7
2026-03-11T15:41:00,7913.1,8470.9,1009.9,51.6
2026-03-11T15:41:10,6416.9,9967.1,776.1,84.3
2026-03-11T15:41:20,6863.6,9520.4,947.2,33.1
2026-03-11T15:41:30,8007.9,8376.1,942.7,104.9
2026-03-11T15:41:40,6202.2,10181.8,847.8,46.3
2026-03-11T15:41:50,7857.7,8526.3,1109.5,13.2
2026-03-11T15:42:00,6670.3,9713.7,912.4,80.7
2026-03-11T15:42:10,7672.5,8711.5,949.6,20.7
2026-03-11T15:42:20,6000.2,10383.8,726.6,16.0
2026-03-11T15:42:30,6297.4,10086.6,887.7,9.9
2026-03-11T15:42:40,7206.6,9177.4,982.1,72.2
2026-03-11T15:42:50,7935.3,8448.7,1070.5,13.3
2026-03-11T15:43:00,6851.2,9532.8,897.9,88.8
2026-03-11T15:43:10,7111.4,9272.6,990.9,34.9
2026-03-11T15:43:20,6131.7,10252.3,787.6,24.9
2026-03-11T15:43:30,8141.6,8242.4,1234.5,37.6
2026-03-11T15:43:40,8329.1,8054.9,1188.5,21.9
2026-03-11T15:43:50,7006.2,9377.8,869.2,63.3
2026-03-11T15:44:00,6587.3,9796.7,749.7,76.6
2026-03-11T15:44:10,6477.2,9906.8,993.9,12.1
2026-03-11T15:44:20,7272.5,9111.5,927.5,31.8
2026-03-11T15:44:30,6634.1,9749.9,905.1,75.6
2026-03-11T15:44:40,6299.8,10084.2,777.0,58.5
2026-03-11T15:44:50,7366.1,9017.9,825.6,79.2
2026-03-11T15:45:00,6099.1,10284.9,747.0,49.8
2026-03-11T15:45:10,7145.3,9238.7,1220.4,96.5
2026-03-11T15:45:20,7850.9,8533.1,1061.8,14.1
2026-03-11T15:45:30,6077.9,10306.1,832.7,9.5
2026-03-11T15:45:40,6382.5,10001.5,902.8,22.0
2026-03-11T15:45:50,7567.1,8816.9,1033.2,22.0
2026-03-11T15:46:00,7631.6,8752.4,941.3,15.6
2026-03-11T15:46:10,8129.3,8254.7,1084.4,15.1
2026-03-11T15:46:20,6673.3,9710.7,1011.4,11.3
2026-03-11T15:46:30,6113.2,10270.8,734.2,23.8
2026-03-11T15:46:40,7866.7,8517.3,1042.0,11.1
2026-03-11T15:46:50,6968.9,9415.1,812.6,76.5
2026-03-11T15:47:00,7803.2,8580.8,997.9,102.0
2026-03-11T15:47:10,6751.8,9632.2,936.5,88.8
2026-03-11T15:47:20,7038.9,9345.1,876.8,85.9
2026-03-11T15:47:30,8187.1,8196.9,1080.2,67.3
2026-03-11T15:47:40,6813.2,9570.8,968.2,87.2
2026-03-11T15:47:50,6974.9,9409.1,900.1,22.1
2026-03-11T15:48:00,6791.8,9592.2,861.0,22.5
2026-03-11T15:48:10,6700.6,9683.4,891.4,76.4
2026-03-11T15:48:20,8328.9,8055.1,1036.7,81.4
2026-03-11T15:48:30,6266.0,10118.0,890.2,73.7
2026-03-11T15:48:40,7717.6,8666.4,980.7,39.2
2026-03-11T15:48:50,8119.5,8264.5,1092.5,30.5
2026-03-11T15:49:00,6968.2,9415.8,996.6,33.1
2026-03-11T15:49:10,7903.6,8480.4,1001.9,78.7
2026-03-11T15:49:20,8247.5,8136.5,1168.9,17.1
2026-03-11T15:49:30,8189.3,8194.7,1064.5,19.4
2026-03-11T15:49:40,7577.0,8807.0,1053.8,25.9
2026-03-11T15:49:50,8419.4,7964.6,1036.6,78.9
2026-03-11T15:50:00,6234.0,10150.0,995.5,77.5
2026-03-11T15:50:10,7682.0,8702.0,1119.5,78.4
2026-03-11T15:50:20,6379.9,10004.1,819.2,46.4
2026-03-11T15:50:30,6009.2,10374.8,785.1,60.5
2026-03-11T15:50:40,7158.0,9226.0,934.2,25.8
2026-03-11T15:50:50,6091.3,10292.7,791.3,44.5
2026-03-11T15:51:00,7683.0,8701.0,1064.7,59.4
2026-03-11T15:51:10,8177.7,8206.3,1203.2,23.9
2026-03-11T15:51:20,8112.9,8271.1,988.9,63.3
2026-03-11T15:51:30,7119.0,9265.0,867.6,61.3
2026-03-11T15:51:40,7302.7,9081.3,1028.4,35.1
2026-03-11T15:51:50,8469.8,7914.2,956.1,51.2
2026-03-11T15:52:00,8365.0,8019.0,1306.2,59.8
2026-03-11T15:52:10,7265.4,9118.6,1055.7,97.1
2026-03-11T15:52:20,6984.3,9399.7,820.0,44.5
2026-03-11T15:52:30,5989.0,10395.0,862.7,9.0
2026-03-11T15:52:40,6601.0,9783.0,920.7,82.9
2026-03-11T15:52:50,7687.3,8696.7,970.9,99.6
2026-03-11T15:53:00,7721.0,8663.0,1094.3,73.2
2026-03-11T15:53:10,8140.1,8243.9,1041.7,55.7
2026-03-11T15:53:20,7952.9,8431.1,1014.4,98.8
2026-03-11T15:53:30,6728.7,9655.3,1000.4,18.2
2026-03-11T15:53:40,8140.6,8243.4,1192.3,10.6
2026-03-11T15:53:50,6623.5,9760.5,964.8,70.8
2026-03-11T15:54:00,7985.2,8398.8,1014.4,73.6
2026-03-11T15:54:10,7738.8,8645.2,1137.3,41.4
2026-03-11T15:54:20,7117.2,9266.8,1011.9,91.6
2026-03-11T15:54:30,6691.4,9692.6,738.3,50.4
2026-03-11T15:54:40,6561.8,9822.2,935.0,25.5
2026-03-11T15:54:50,7169.7,9214.3,805.0,63.7
2026-03-11T15:55:00,6353.0,10031.0,883.2,33.0
2026-03-11T15:55:10,7029.7,9354.3,941.1,87.3
2026-03-11T15:55:20,6928.8,9455.2,821.7,40.7
2026-03-11T15:55:30,6184.0,10200.0,762.3,38.1
2026-03-11T15:55:40,6779.9,9604.1,757.3,10.8
2026-03-11T15:55:50,7714.3,8669.7,902.1,51.5
2026-03-11T15:56:00,6165.8,10218.2,826.4,24.7
2026-03-11T15:56:10,6099.9,10284.1,909.4,67.3
2026-03-11T15:56:20,6885.2,9498.8,818.1,6.7
2026-03-11T15:56:30,8017.6,8366.4,1074.3,24.7
2026-03-11T15:56:40,7978.1,8405.9,1009.1,43.6
2026-03-11T15:56:50,7407.5,8976.5,1043.3,7.9
2026-03-11T15:57:00,7585.4,8798.6,1004.1,34.4
2026-03-11T15:57:10,7555.6,8828.4,932.4,78.5
2026-03-11T15:57:20,7191.2,9192.8,972.5,74.1
2026-03-11T15:57:30,7006.6,9377.4,935.0,63.4
2026-03-11T15:57:40,7787.2,8596.8,984.8,69.4
2026-03-11T15:57:50,8087.8,8296.2,1047.3,103.1
2026-03-11T15:58:00,6577.7,9806.3,819.9,34.6
2026-03-11T15:58:10,7495.1,8888.9,980.6,50.0
2026-03-11T15:58:20,7044.8,9339.2,879.0,23.0
2026-03-11T15:58:30,8101.1,8282.9,1049.4,12.4
2026-03-11T15:58:40,6823.0,9561.0,870.7,88.6
2026-03-11T15:58:50,8021.7,8362.3,1204.6,100.8
2026-03-11T15:59:00,6753.1,9630.9,855.9,13.1
2026-03-11T15:59:10,7798.0,8586.0,830.6,54.2
2026-03-11T15:59:20,6836.9,9547.1,848.1,13.7
2026-03-11T15:59:30,8248.5,8135.5,1217.3,9.1
2026-03-11T15:59:40,6496.0,9888.0,754.3,9.1
2026-03-11T15:59:50,6709.0,9675.0,897.0,79.6
2026-03-11T16:00:00,6970.6,9413.4,890.6,13.0
2026-03-11T16:00:10,7184.6,9199.4,916.4,68.3
2026-03-11T16:00:20,8082.3,8301.7,1111.6,63.0
2026-03-11T16:00:30,7099.4,9284.6,917.8,31.3
2026-03-11T16:00:40,6030.2,10353.8,773.0,36.7
2026-03-11T16:00:50,8127.5,8256.5,1122.4,29.7
2026-03-11T16:01:00,6832.9,9551.1,942.9,13.3
2026-03-11T16:01:10,7396.5,8987.5,900.9,29.7
2026-03-11T16:01:20,7424.9,8959.1,1018.6,85.3
2026-03-11T16:01:30,6961.4,9422.6,789.8,76.3
2026-03-11T16:01:40,8148.7,8235.3,951.4,66.7
2026-03-11T16:01:50,7253.7,9130.3,865.9,18.8
2026-03-11T16:02:00,7009.2,9374.8,986.7,58.0
2026-03-11T16:02:10,6925.0,9459.0,1032.5,52.7
2026-03-11T16:02:20,7521.9,8862.1,1001.2,79.1
2026-03-11T16:02:30,6712.9,9671.1,1105.2,76.4
2026-03-11T16:02:40,6601.6,9782.4,908.2,63.4
2026-03-11T16:02:50,7932.4,8451.6,1111.0,73.2
2026-03-11T16:03:00,7138.3,9245.7,926.6,66.9
2026-03-11T16:03:10,7861.0,8523.0,1040.6,19.4
2026-03-11T16:03:20,6412.7,9971.3,873.9,17.1
2026-03-11T16:03:30,6114.2,10269.8,983.4,64.9
2026-03-11T16:03:40,7870.1,8513.9,1105.8,65.8
2026-03-11T16:03:50,7078.9,9305.1,929.2,65.9
2026-03-11T16:04:00,6533.2,9850.8,710.0,50.1
2026-03-11T16:04:10,8255.2,8128.8,1129.4,26.7
2026-03-11T16:04:20,6394.0,9990.0,813.7,85.2
2026-03-11T16:04:30,7038.9,9345.1,995.8,45.1
2026-03-11T16:04:40,7967.2,8416.8,997.3,55.5
2026-03-11T16:04:50,6146.7,10237.3,816.4,66.4
2026-03-11T16:05:00,8371.2,8012.8,1006.9,57.7
2026-03-11T16:05:10,7560.4,8823.6,1012.7,74.5
2026-03-11T16:05:20,6022.7,10361.3,767.1,75.6
2026-03-11T16:05:30,8282.3,8101.7,1014.7,92.6
2026-03-11T16:05:40,7445.9,8938.1,1148.7,68.1
2026-03-11T16:05:50,6450.8,9933.2,846.7,68.3
2026-03-11T16:06:00,7923.6,8460.4,1076.3,10.9
2026-03-11T16:06:10,7889.9,8494.1,1082.0,60.3
2026-03-11T16:06:20,7445.5,8938.5,1005.0,67.5
2026-03-11T16:06:30,7676.5,8707.5,1029.0,100.9
2026-03-11T16:06:40,6598.7,9785.3,883.4,80.0
2026-03-11T16:06:50,6513.1,9870.9,815.9,46.3
2026-03-11T16:07:00,6321.7,10062.3,771.3,17.5
2026-03-11T16:07:10,8195.6,8188.4,1205.0,57.0
2026-03-11T16:07:20,8191.6,8192.4,1043.1,96.4
2026-03-11T16:07:30,7775.5,8608.5,995.0,68.8
2026-03-11T16:07:40,7848.7,8535.3,1044.8,43.5
2026-03-11T16:07:50,7891.8,8492.2,922.5,34.4
2026-03-11T16:08:00,8196.8,8187.2,954.5,82.8
2026-03-11T16:08:10,8078.2,8305.8,1056.9,36.0
2026-03-11T16:08:20,6242.9,10141.1,988.5,60.3
2026-03-11T16:08:30,6559.7,9824.3,817.9,42.5
2026-03-11T16:08:40,8536.6,7847.4,1080.8,95.7
2026-03-11T16:08:50,6616.6,9767.4,785.9,10.6
2026-03-11T16:09:00,6388.6,9995.4,791.8,77.5
2026-03-11T16:09:10,7487.4,8896.6,949.2,88.5
2026-03-11T16:09:20,8020.4,8363.6,925.3,46.9
2026-03-11T16:09:30,7819.1,8564.9,1098.3,73.9
2026-03-11T16:09:40,6747.3,9636.7,857.8,85.6
2026-03-11T16:09:50,6489.0,9895.0,931.1,12.2
2026-03-11T16:10:00,8096.0,8288.0,958.1,70.5
2026-03-11T16:10:10,6067.8,10316.2,848.5,19.2
2026-03-11T16:10:20,6603.9,9780.1,838.8,58.8
2026-03-11T16:10:30,8543.1,7840.9,1189.3,83.5
2026-03-11T16:10:40,6253.5,10130.5,825.1,10.2
2026-03-11T16:10:50,7442.0,8942.0,979.8,31.4
2026-03-11T16:11:00,8331.8,8052.2,1094.1,107.2
2026-03-11T16:11:10,6797.3,9586.7,979.9,56.1
2026-03-11T16:11:20,6589.6,9794.4,854.8,8.4
2026-03-11T16:11:30,7554.4,8829.6,1004.3,83.5
2026-03-11T16:11:40,6653.0,9731.0,780.2,15.8
2026-03-11T16:11:50,6060.5,10323.5,837.3,44.1
2026-03-11T16:12:00,6774.8,9609.2,876.7,15.9
2026-03-11T16:12:10,6446.8,9937.2,1006.0,76.5
2026-03-11T16:12:20,6813.8,9570.2,976.7,86.1
2026-03-11T16:12:30,6337.3,10046.7,876.6,14.1
2026-03-11T16:12:40,7722.0,8662.0,917.6,61.2
2026-03-11T16:12:50,6222.1,10161.9,829.3,20.1
2026-03-11T16:13:00,7744.6,8639.4,904.9,18.2
2026-03-11T16:13:10,7330.7,9053.3,949.2,72.1
2026-03-11T16:13:20,6845.6,9538.4,838.7,15.8
2026-03-11T16:13:30,8267.3,8116.7,1116.2,24.9
2026-03-11T16:13:40,6212.0,10172.0,1018.5,53.4
2026-03-11T16:13:50,7069.8,9314.2,993.3,13.1
2026-03-11T16:14:00,7912.7,8471.3,1035.7,20.8
2026-03-11T16:14:10,6166.2,10217.8,909.9,55.1
2026-03-11T16:14:20,8446.0,7938.0,978.2,96.9
2026-03-11T16:14:30,7659.5,8724.5,1047.1,68.3
2026-03-11T16:14:40,6569.7,9814.3,915.3,59.3
2026-03-11T16:14:50,7534.9,8849.1,969.5,87.3
2026-03-11T16:15:00,7026.5,9357.5,888.3,13.7
2026-03-11T16:15:10,7022.7,9361.3,935.2,76.9
2026-03-11T16:15:20,7818.0,8566.0,1007.5,40.4
2026-03-11T16:15:30,7937.0,8447.0,1094.7,49.7
2026-03-11T16:15:40,7210.7,9173.3,980.7,15.6
2026-03-11T16:15:50,8455.6,7928.4,1019.3,76.1
2026-03-11T16:16:00,8114.3,8269.7,1072.7,9.6
2026-03-11T16:16:10,6487.3,9896.7,1045.1,59.2
2026-03-11T16:16:20,6195.5,10188.5,825.6,53.0
2026-03-11T16:16:30,7755.6,8628.4,1152.8,20.4
2026-03-11T16:16:40,7592.6,8791.4,999.8,50.0
2026-03-11T16:16:50,6795.0,9589.0,824.4,10.2
2026-03-11T16:17:00,8359.9,8024.1,1187.8,79.2
2026-03-11T16:17:10,7071.7,9312.3,787.3,43.8
2026-03-11T16:17:20,8523.2,7860.8,1200.5,54.9
2026-03-11T16:17:30,8004.9,8379.1,1014.6,33.5
2026-03-11T16:17:40,6058.0,10326.0,879.4,48.6
2026-03-11T16:17:50,6335.8,10048.2,784.1,64.2
2026-03-11T16:18:00,6667.5,9716.5,834.8,9.3
2026-03-11T16:18:10,7729.1,8654.9,1024.1,88.7
2026-03-11T16:18:20,7409.5,8974.5,928.8,80.7
2026-03-11T16:18:30,7553.0,8831.0,930.5,71.8
